direction,entry_date,entry_price,initial_stop,initial_risk,shares_total,shares_remaining,first_target,current_stop,setup_date,is_free_bar_trigger,first_target_hit,highest_high,lowest_low,bars_held,realized_pnl,exit_date,exit_price_final,exit_reason,r_multiple,is_closed
short,2008-09-09 00:00:00,89.71572751727633,95.05528057549678,5.339553058220446,93,0,84.37617445905589,86.78147344027771,2008-09-05 00:00:00,False,True,89.71572751727633,82.07626318134731,8,382.599382297076,2008-09-18 00:00:00,86.78147344027771,trailing_stop,0.7704712000797734,True
short,2008-09-22 00:00:00,89.44446431374199,97.18297926694183,7.738514953199839,64,0,81.70594936054215,85.99875710518259,2008-09-18 00:00:00,False,True,89.44446431374199,80.4984613883197,6,343.61410084305396,2008-09-29 00:00:00,86.42503861559639,trailing_stop_gap,0.6937985334579827,True
short,2008-10-02 00:00:00,82.64014811870254,91.15689029442993,8.516742175727387,58,0,74.12340594297515,72.43073590859215,2008-09-30 00:00:00,False,True,82.64014811870254,65.46802532841306,6,542.4784771892954,2008-10-09 00:00:00,72.43073590859215,trailing_stop,1.0981989356887008,True
short,2008-10-15 00:00:00,70.4242712197114,83.13314786372831,12.708876644016911,39,0,57.71539457569449,83.13314786372831,2008-10-13 00:00:00,False,False,70.4242712197114,60.71657454812348,10,92.27745996162781,2008-10-28 00:00:00,68.04818250274658,time_stop,0.1861760707291721,True
short,2008-10-22 00:00:00,67.59794855138611,80.66458092827536,13.066632376889245,38,0,54.531316174496865,80.66458092827536,2008-10-16 00:00:00,False,False,67.59794855138611,60.71657454812348,10,-200.88955039187127,2008-11-04 00:00:00,72.87451566696167,time_stop,-0.4045852797485778,True
short,2008-12-01 00:00:00,63.47038669886408,75.56405753749068,12.0936708386266,41,0,51.37671586023748,75.56405753749068,2008-11-21 00:00:00,False,False,63.47038669886408,59.38183484243037,10,-46.15997259037757,2008-12-12 00:00:00,64.58623968887329,time_stop,-0.09309439665029487,True
short,2009-02-26 00:00:00,55.28789191883753,62.08299466059762,6.79510274176009,74,0,48.49278917707744,62.08299466059762,2009-02-23 00:00:00,False,False,55.28789191883753,49.06996603522485,10,157.6200734432569,2009-03-11 00:00:00,53.147890926361086,time_stop,0.3134611901283371,True
short,2009-03-17 00:00:00,55.419533899176514,61.92461062543262,6.505076726256107,77,0,48.91445717292041,61.92461062543262,2009-03-09 00:00:00,False,False,55.419533899176514,55.176262907872655,10,-204.1042857385214,2009-03-30 00:00:00,58.0602389087677,time_stop,-0.40748251268002467,True
long,2009-05-14 00:00:00,66.31506163509188,61.26733212256125,5.04772951253063,99,0,71.36279114762252,61.26733212256125,2009-05-08 00:00:00,False,False,68.35003134157478,66.31506163509188,10,60.0727402165108,2009-05-28 00:00:00,66.93185699081421,time_stop,0.12021154347038704,True
long,2009-07-30 00:00:00,73.2124441628476,69.45720065146222,3.7552435113853875,133,0,76.96768767423299,69.45720065146222,2009-07-28 00:00:00,False,False,75.57266029054863,73.2124441628476,10,186.44451980516723,2009-08-12 00:00:00,74.6242826576233,time_stop,0.3733016222584527,True
long,2009-08-12 00:00:00,74.54089301165133,70.93059765439085,3.6102953572604832,139,0,78.15118836891182,70.93059765439085,2009-08-07 00:00:00,False,False,77.2244036111308,74.54089301165133,10,253.05606724609606,2009-08-25 00:00:00,76.37144025802613,time_stop,0.5042654592549003,True
long,2009-08-27 00:00:00,76.78517106916361,73.16210908161486,3.623061987548752,139,0,80.40823305671236,73.16210908161486,2009-08-25 00:00:00,False,False,77.66883726538441,76.78517106916361,10,108.83833050948776,2009-09-10 00:00:00,77.57818064117431,time_stop,0.2161181825488066,True
long,2009-09-22 00:00:00,79.70094597466891,76.35402471036853,3.346921264300377,151,0,83.04786723896929,76.35402471036853,2009-09-18 00:00:00,False,False,80.39792121178044,79.70094597466891,9,-571.6518503900278,2009-10-02 00:00:00,75.92517213102634,stop_gap,-1.1311212737578176,True
long,2009-09-28 00:00:00,78.43088433477386,74.92986688817318,3.5010174466006845,144,0,81.93190178137455,74.92986688817318,2009-09-23 00:00:00,False,False,79.82487487792969,78.43088433477386,10,193.54724722322663,2009-10-09 00:00:00,79.78496244049072,time_stop,0.383910713447568,True
long,2009-10-19 00:00:00,81.34078020654431,78.03396332474958,3.306816881794731,152,0,84.64759708833904,78.03396332474958,2009-10-15 00:00:00,False,False,82.09476940802685,81.34078020654431,8,-504.1561660327991,2009-10-28 00:00:00,78.03396332474958,stop,-1.003024056171678,True
long,2009-10-21 00:00:00,81.87662808861285,78.51217262585415,3.3644554627586984,149,0,85.24108355137155,78.51217262585415,2009-10-19 00:00:00,False,False,82.09476940802685,81.87662808861285,6,-502.7938639510461,2009-10-28 00:00:00,78.51217262585415,stop,-1.0029722491828739,True
long,2010-01-13 00:00:00,85.47478666994648,82.75856559322226,2.7162210767242243,183,0,88.1910077466707,82.75856559322226,2010-01-11 00:00:00,False,False,86.15064160801579,85.47478666994648,7,-498.89845704053306,2010-01-22 00:00:00,82.75856559322226,stop,-1.003681585451822,True
short,2010-01-26 00:00:00,81.80094376830544,84.94361934241878,3.1426755741133405,157,0,78.6582681941921,80.69207770366826,2010-01-22 00:00:00,False,True,81.80094376830544,78.24939991111465,11,331.159113887178,2010-02-09 00:00:00,80.69207770366826,trailing_stop,0.6711776857914192,True
short,2010-02-04 00:00:00,81.53159866791566,85.13070176776465,3.599103099848989,137,0,77.93249556806667,85.13070176776465,2010-02-01 00:00:00,False,False,81.53159866791566,78.24939991111465,10,-206.26151887632204,2010-02-18 00:00:00,83.02715719985962,time_stop,-0.41831492185014835,True
short,2010-02-10 00:00:00,79.49391386235197,83.20888853862164,3.7149746762696623,134,0,75.77893918608231,83.20888853862164,2010-02-08 00:00:00,False,False,79.49391386235197,79.39418491249347,7,-499.1466066201347,2010-02-19 00:00:00,83.20888853862164,stop,-1.0026918083894023,True
long,2010-03-16 00:00:00,86.66195146337529,83.78952330274657,2.872428160628715,172,0,89.534379624004,83.78952330274657,2010-03-12 00:00:00,False,False,88.78189896879367,86.66195146337529,10,245.49212605518832,2010-03-29 00:00:00,88.09923126602173,time_stop,0.49688964278014935,True
long,2010-03-23 00:00:00,87.7725898741215,84.91039749135254,2.862192382768953,172,0,90.63478225689045,84.91039749135254,2010-03-19 00:00:00,False,False,89.59329001677966,87.7725898741215,10,276.6119007209282,2010-04-06 00:00:00,89.39079859924317,time_stop,0.5618800241393475,True
long,2010-03-25 00:00:00,88.38619271959104,85.41792610599254,2.9682666135985016,166,0,91.35445933318954,85.41792610599254,2010-03-23 00:00:00,False,False,89.67595872043607,88.38619271959104,10,131.44825586234154,2010-04-08 00:00:00,89.18804968261719,time_stop,0.26677420397427387,True
long,2010-03-29 00:00:00,88.2383901139494,85.31328331816935,2.9251067957800387,169,0,91.16349690972943,85.31328331816935,2010-03-25 00:00:00,False,False,90.19434230970676,88.2383901139494,10,281.90257601827847,2010-04-12 00:00:00,89.9164526939392,time_stop,0.5702569842565324,True
long,2010-04-09 00:00:00,89.43050540093287,86.64705341893283,2.783451982000045,178,0,92.21395738293292,86.64705341893283,2010-04-07 00:00:00,False,False,91.33632619557918,89.43050540093287,10,255.81434768546248,2010-04-22 00:00:00,90.87766465759277,time_stop,0.5163226331740894,True
long,2010-04-14 00:00:00,90.36964347691037,87.66771810106196,2.701925375848404,184,0,93.07156885275877,87.66771810106196,2010-04-12 00:00:00,False,False,91.74953726018224,90.36964347691037,10,-259.3161634539003,2010-04-27 00:00:00,88.97031650161743,time_stop,-0.5216009990099775,True
long,2010-04-20 00:00:00,90.58751426634714,87.78037161936564,2.8071426469815037,177,0,93.39465691332865,87.78037161936564,2010-04-16 00:00:00,False,False,91.74953726018224,90.58751426634714,10,-39.46571036225247,2010-05-03 00:00:00,90.37454415130617,time_stop,-0.07942956346758233,True
short,2010-05-13 00:00:00,87.19918171797856,92.38614091086477,5.186959192886206,96,0,82.01222252509235,82.30213358059427,2010-05-07 00:00:00,False,True,87.19918171797856,78.42137079727088,11,483.0723518529838,2010-05-27 00:00:00,82.30213358059427,trailing_stop,0.9701259404617109,True
short,2010-06-01 00:00:00,81.39408091673621,87.2530446384732,5.858963721736984,85,0,75.53511719499923,87.2530446384732,2010-05-26 00:00:00,False,False,81.39408091673621,78.6241967701697,10,-79.27360105081048,2010-06-14 00:00:00,82.31671151733399,time_stop,-0.15918012892581576,True
short,2010-08-27 00:00:00,79.15192136706678,83.38257556848515,4.230654201418375,118,0,74.9212671656484,83.38257556848515,2010-08-25 00:00:00,False,False,79.15192136706678,78.74164633470562,6,-507.70907937734586,2010-09-03 00:00:00,83.44454068382394,stop_gap,-1.0170103988443835,True
long,2010-09-24 00:00:00,86.33742619497669,82.68461022158917,3.6528159733875185,136,0,89.9902421683642,82.68461022158917,2010-09-21 00:00:00,False,False,88.43722506350308,86.33742619497669,10,212.1754013442553,2010-10-07 00:00:00,87.90753944015503,time_stop,0.4270987798302751,True
long,2010-10-15 00:00:00,89.775310511697,86.34113242278974,3.4341780889072595,145,0,93.20948860060426,86.34113242278974,2010-10-13 00:00:00,False,False,90.88854521155814,89.775310511697,10,3.7922138677463435,2010-10-28 00:00:00,89.8114637107849,time_stop,0.007615562854000868,True
long,2010-12-09 00:00:00,94.09360548299705,90.81888436485866,3.2747211181383875,152,0,97.36832660113544,90.81888436485866,2010-12-07 00:00:00,False,False,95.98980679893388,94.09360548299705,10,274.77107229733633,2010-12-22 00:00:00,95.91130990600584,time_stop,0.5520178231349469,True
long,2010-12-17 00:00:00,94.81699712603557,91.86909882061275,2.947898305422825,169,0,97.7648954314584,91.86909882061275,2010-12-14 00:00:00,False,False,96.27967776795944,94.81699712603557,10,179.3801133931637,2010-12-31 00:00:00,95.88841791534423,time_stop,0.36006017824838715,True
long,2010-12-28 00:00:00,96.06082498470448,93.50763407051448,2.5531909141899973,196,0,98.61401589889448,93.50763407051448,2010-12-22 00:00:00,False,False,97.5232525305656,96.06082498470448,10,148.07971458849752,2011-01-10 00:00:00,96.82633373260498,time_stop,0.2959076595884658,True
long,2011-01-11 00:00:00,97.23570937890965,94.76732606101146,2.468383317898187,203,0,99.70409269680783,94.76732606101146,2011-01-06 00:00:00,False,False,98.90412984054456,97.23570937890965,10,253.86166655253416,2011-01-25 00:00:00,98.49625946044922,time_stop,0.50662718082393,True
long,2011-01-21 00:00:00,98.3342968926682,95.83969858663471,2.4945983060334953,201,0,100.8288951987017,95.83969858663471,2011-01-19 00:00:00,False,False,99.92641461195636,98.3342968926682,10,277.30973416536403,2011-02-03 00:00:00,99.72394731140136,time_stop,0.5530551413413128,True
long,2011-02-03 00:00:00,99.83960981368197,97.1371475283186,2.7024622853633815,186,0,102.54207209904536,97.1371475283186,2011-02-01 00:00:00,False,False,102.23803937488402,99.83960981368197,10,412.04845067749153,2011-02-16 00:00:00,102.06492406463623,time_stop,0.8197391922738257,True
long,2011-02-16 00:00:00,101.82844624050496,99.2243314433635,2.604114797141463,194,0,104.43256103764642,99.2243314433635,2011-02-14 00:00:00,False,False,102.75684223328012,101.82844624050496,6,-507.1382706454438,2011-02-24 00:00:00,99.2243314433635,stop,-1.0038400764862505,True
long,2011-02-11 00:00:00,101.08317048731013,98.39958161130636,2.6835888760037676,188,0,103.7667593633139,98.39958161130636,2011-02-09 00:00:00,False,False,102.75684223328012,101.08317048731013,10,-35.20456070854346,2011-02-25 00:00:00,100.90591218566894,time_stop,-0.06977905718555591,True
short,2011-03-22 00:00:00,98.97660803248361,102.9441938907452,3.967585858261586,127,0,95.00902217422203,102.9441938907452,2011-03-16 00:00:00,False,False,98.97660803248361,98.3223633219923,10,-405.37784288193546,2011-04-04 00:00:00,102.15855955123901,time_stop,-0.8045072325552557,True
long,2011-05-06 00:00:00,103.42244440122127,100.22627444290968,3.196169958311586,157,0,106.61861435953286,100.22627444290968,2011-05-02 00:00:00,False,False,104.29124442344909,103.42244440122127,10,-45.28983517783603,2011-05-19 00:00:00,103.14397411346435,time_stop,-0.09025499004105063,True
short,2011-06-10 00:00:00,98.40963509511592,101.86597723772807,3.456342142612158,145,0,94.95329295250376,101.86597723772807,2011-06-08 00:00:00,False,False,98.40963509511592,96.78989618020664,10,-64.40173784545775,2011-06-23 00:00:00,98.84378501129149,time_stop,-0.12850287901182747,True
short,2011-06-15 00:00:00,98.25103741838436,101.86731059987564,3.6162731814912803,138,0,94.63476423689308,101.86731059987564,2011-06-13 00:00:00,False,False,98.25103741838436,96.78989618020664,10,-222.45639797713108,2011-06-28 00:00:00,99.85304030227661,time_stop,-0.4457635811759928,True
short,2011-06-20 00:00:00,97.48076700000661,101.05781312030274,3.5770461202961314,140,0,93.90372087971048,101.05781312030274,2011-06-16 00:00:00,False,False,97.48076700000661,97.16963167057358,9,-502.1864568414584,2011-06-30 00:00:00,101.05781312030274,stop,-1.0027956027581697,True
long,2011-07-13 00:00:00,102.26410535015474,98.4672508452579,3.7968545048968423,131,0,106.06095985505158,98.4672508452579,2011-07-08 00:00:00,False,False,103.81499275853952,102.26410535015474,10,44.83039643731601,2011-07-26 00:00:00,102.6163221168518,time_stop,0.09013165141190117,True
short,2011-08-16 00:00:00,91.61316243835746,98.57184885803821,6.958686419680745,71,0,84.65447601867672,98.57184885803821,2011-08-11 00:00:00,False,False,91.61316243835746,86.55869882290564,10,-134.47253277551513,2011-08-29 00:00:00,93.49714177322387,time_stop,-0.2721748359733249,True
short,2011-08-25 00:00:00,89.24150582187508,96.55190873915046,7.310402917275383,68,0,81.9311029045997,96.55190873915046,2011-08-23 00:00:00,False,False,89.24150582187508,87.66753765947162,10,-168.52264636408233,2011-09-08 00:00:00,91.70978003311158,time_stop,-0.33900651431674683,True
long,2011-11-02 00:00:00,95.85568963031105,89.03871866067554,6.816970969635506,72,0,102.67266059994655,89.03871866067554,2011-10-28 00:00:00,False,False,99.08879747298325,95.85568963031105,10,120.43644283952804,2011-11-15 00:00:00,97.53841800308227,time_stop,0.24537707146208682,True
long,2012-01-31 00:00:00,102.8429073372028,98.91799537540423,3.9249119617985713,126,0,106.76781929900137,98.91799537540423,2012-01-26 00:00:00,False,False,105.61366501780766,102.8429073372028,10,318.6404311963456,2012-02-13 00:00:00,105.38179964828491,time_stop,0.6443182256560108,True
long,2012-02-07 00:00:00,104.79240310484406,101.0564275258975,3.735975578946551,133,0,108.5283786837906,101.0564275258975,2012-02-03 00:00:00,False,False,106.75086201589292,104.79240310484406,10,191.99013848243797,2012-02-21 00:00:00,106.24593798065186,time_stop,0.3863876637584564,True
long,2012-03-23 00:00:00,109.19451698643505,106.23286102911028,2.9616559573247656,168,0,112.15617294375981,106.23286102911028,2012-03-20 00:00:00,False,False,111.2555968565318,109.19451698643505,10,17.320619087751716,2012-04-05 00:00:00,109.30761590957643,time_stop,0.03481124230057683,True
long,2012-03-30 00:00:00,110.25630486334713,107.25048092817116,3.005823935175968,166,0,113.2621287985231,107.25048092817116,2012-03-27 00:00:00,False,False,111.2555968565318,110.25630486334713,7,-500.62677323921076,2012-04-10 00:00:00,107.25048092817116,stop,-1.0033268748322128,True
short,2012-04-13 00:00:00,107.18309238891041,110.640009979476,3.4569175905655953,144,0,103.72617479834481,110.640009979476,2012-04-10 00:00:00,False,False,107.18309238891041,106.35032880995928,10,-364.8236269051044,2012-04-26 00:00:00,109.70658979797363,time_stop,-0.732877583190727,True
short,2012-05-11 00:00:00,105.73793470630633,109.36662468602653,3.6286899797201926,136,0,102.10924472658614,103.89378016165097,2012-05-09 00:00:00,False,True,105.73793470630633,101.35121752758614,8,370.7934276575381,2012-05-22 00:00:00,103.89378016165097,trailing_stop,0.7513516661453712,True
short,2012-05-23 00:00:00,102.67118888539089,106.6831081569942,4.011919271603304,124,0,98.65926961378759,106.6831081569942,2012-05-21 00:00:00,False,False,102.67118888539089,99.46577514779668,10,-78.72501314805139,2012-06-06 00:00:00,103.29606802368163,time_stop,-0.15824823365327015,True
short,2012-05-29 00:00:00,103.07580867908644,107.1090896353289,4.033280956242464,123,0,99.04252772284397,107.1090896353289,2012-05-23 00:00:00,False,False,103.07580867908644,99.46577514779668,10,25.58980098939296,2012-06-11 00:00:00,102.85776151657105,time_stop,0.05158261097417161,True
short,2012-06-08 00:00:00,103.03105221286107,107.39956253052377,4.368510317662697,113,0,98.66254189519837,107.39956253052377,2012-06-05 00:00:00,False,False,103.03105221286107,102.61075445678874,10,-133.3436156136613,2012-06-21 00:00:00,104.20108420944214,time_stop,-0.27012228672323046,True
long,2012-08-24 00:00:00,111.27795935650609,107.92188554106401,3.3560738154420733,148,0,114.63403317194816,107.92188554106401,2012-08-21 00:00:00,False,False,113.54630387212886,111.27795935650609,10,318.85322786832455,2012-09-07 00:00:00,113.44237305831909,time_stop,0.6419446711511669,True
long,2012-09-12 00:00:00,113.55631042480468,110.54310398849259,3.013206436312089,165,0,116.56951686111677,110.54310398849259,2012-09-07 00:00:00,False,False,116.47169661649544,113.55631042480468,10,49.4834977340735,2012-09-25 00:00:00,113.86621041107179,time_stop,0.09952852305538165,True
long,2012-09-21 00:00:00,115.94129363688477,112.98075401868168,2.960539618203086,168,0,118.90183325508785,112.98075401868168,2012-09-19 00:00:00,False,False,115.9550102033461,115.94129363688477,10,-80.80617361748847,2012-10-04 00:00:00,115.47030450820924,time_stop,-0.16246670901417132,True
long,2012-09-25 00:00:00,115.42949198218359,112.39318399749357,3.0363079846900263,164,0,118.46579996687362,112.39318399749357,2012-09-21 00:00:00,False,False,116.34239489155694,115.42949198218359,10,-58.44696216245997,2012-10-08 00:00:00,115.08310806655884,time_stop,-0.11737409953856799,True
short,2012-10-25 00:00:00,111.29428305687382,114.69900657301449,3.4047235161406633,146,0,107.88955954073316,114.69900657301449,2012-10-23 00:00:00,False,False,111.29428305687382,108.74487018161727,10,292.37119304857083,2012-11-09 00:00:00,109.28174063873293,time_stop,0.5881659431808508,True
short,2012-11-13 00:00:00,108.72693953224564,112.60165901617522,3.8747194839295815,128,0,104.85222004831606,112.60165901617522,2012-11-09 00:00:00,False,False,108.72693953224564,106.49172942582096,10,-291.99808850537306,2012-11-27 00:00:00,110.99817459869386,time_stop,-0.5887484438317822,True
long,2013-01-09 00:00:00,116.19229529635753,112.61960999847817,3.57268529787936,139,0,119.76498059423689,112.61960999847817,2013-01-04 00:00:00,False,False,119.03060990108196,116.19229529635753,10,370.48257807769625,2013-01-23 00:00:00,118.86763758468628,time_stop,0.746033323984852,True
long,2013-01-22 00:00:00,118.24647649851995,115.10001661560314,3.1464598829168153,158,0,121.39293638143677,115.10001661560314,2013-01-17 00:00:00,False,False,120.55932427398204,118.24647649851995,10,117.92890795125494,2013-02-04 00:00:00,119.00286199188233,time_stop,0.23721436825390652,True
long,2013-02-01 00:00:00,119.95625337252558,117.03154436789654,2.9247090046290367,170,0,122.88096237715462,117.03154436789654,2013-01-30 00:00:00,False,False,121.50678688757208,119.95625337252558,10,208.27031999646027,2013-02-14 00:00:00,121.19137290191652,time_stop,0.418885956671896,True
long,2013-02-07 00:00:00,120.4518915036306,117.39778622426095,3.054105279369651,163,0,123.50599678300026,117.39778622426095,2013-02-04 00:00:00,False,False,122.0401887807123,120.4518915036306,10,-123.66127549904462,2013-02-21 00:00:00,119.70323337173463,time_stop,-0.24840601829304385,True
long,2013-03-14 00:00:00,124.46267230725579,121.40812486589866,3.05454744135713,163,0,127.51721974861292,121.40812486589866,2013-03-12 00:00:00,False,False,124.97420134267436,124.46267230725579,10,61.14089165854882,2013-03-27 00:00:00,124.84776980209351,time_stop,0.12279969522132146,True
long,2013-03-20 00:00:00,124.38642199578958,121.26738046587418,3.1190415299153926,160,0,127.50546352570497,121.26738046587418,2013-03-15 00:00:00,False,False,125.72595770178512,124.38642199578958,10,-50.557406411293506,2013-04-03 00:00:00,124.08043820571899,time_stop,-0.10130797780020448,True
long,2013-05-28 00:00:00,133.59730814155694,129.75198633813213,3.8453218034248096,130,0,137.44262994498175,129.75198633813213,2013-05-22 00:00:00,False,False,134.17911457004752,133.59730814155694,7,-501.19183444522525,2013-06-05 00:00:00,129.75198633813213,stop,-1.002600562582589,True
long,2013-05-30 00:00:00,132.61566704941677,128.75755384223586,3.8581132071809066,129,0,136.47378025659768,128.75755384223586,2013-05-28 00:00:00,False,False,133.22746713961686,132.61566704941677,6,-498.98660372633697,2013-06-06 00:00:00,128.75755384223586,stop,-1.0025919405323276,True
short,2013-06-28 00:00:00,129.13082280762248,134.19347762577024,5.062654818147763,97,0,124.06816798947472,134.19347762577024,2013-06-24 00:00:00,False,False,129.13082280762248,128.5217667017378,9,-507.2805973732622,2013-07-11 00:00:00,134.3505196877592,stop_gap,-1.0329949538313725,True
long,2013-07-26 00:00:00,135.95430746950362,132.09080630437404,3.863501165129577,127,0,139.8178086346332,132.09080630437404,2013-07-23 00:00:00,False,False,137.45381160674992,135.95430746950362,10,61.040617518366,2013-08-08 00:00:00,136.4449422531128,time_stop,0.12440394426361231,True
short,2013-08-30 00:00:00,131.3477300917773,135.02170552258391,3.673975430806621,134,0,127.67375466097067,135.02170552258391,2013-08-27 00:00:00,False,False,131.3477300917773,131.18284145066298,7,-568.5356631280202,2013-09-10 00:00:00,135.58053354795655,stop_gap,-1.1548263008519217,True
long,2013-09-26 00:00:00,137.3439874006591,133.83447257343505,3.509514827224052,139,0,140.85350222788315,133.83447257343505,2013-09-20 00:00:00,False,False,137.477456313342,137.3439874006591,9,-489.21256098414324,2013-10-08 00:00:00,133.83447257343505,stop,-1.0028493967093195,True
long,2013-11-04 00:00:00,142.7548680495971,139.1866601055785,3.5682079440185817,136,0,146.32307599361567,139.1866601055785,2013-10-31 00:00:00,False,False,145.51585019700173,142.7548680495971,10,356.55216662930854,2013-11-15 00:00:00,145.38657515716554,time_stop,0.734740561284618,True
long,2013-11-20 00:00:00,145.33388781697923,141.71752652614026,3.6163612908389666,135,0,148.9502491078182,141.71752652614026,2013-11-18 00:00:00,False,False,146.8327647888858,145.33388781697923,10,-29.113027212971424,2013-12-04 00:00:00,145.1282357635498,time_stop,-0.059632330977469464,True
long,2013-11-27 00:00:00,146.4246324747606,143.10803072075768,3.3166017540029316,147,0,149.74123422876355,143.10803072075768,2013-11-25 00:00:00,False,False,146.8327647888858,146.4246324747606,10,-311.92925566542004,2013-12-11 00:00:00,144.3126647491455,time_stop,-0.6398017859859175,True
long,2013-12-04 00:00:00,145.75402464558186,142.41019134695415,3.3438332986277146,146,0,149.09785794420958,142.41019134695415,2013-11-29 00:00:00,False,False,146.76810439771128,145.75402464558186,10,-220.1594880254585,2013-12-17 00:00:00,144.25608294677735,time_stop,-0.4509619840867542,True
long,2014-01-07 00:00:00,149.120101831242,145.9018236215301,3.2182782097119116,151,0,152.33838004095392,145.9018236215301,2013-12-31 00:00:00,False,False,150.22105619301232,149.120101831242,10,60.2249613044149,2014-01-21 00:00:00,149.5289426345825,time_stop,0.1239298709903016,True
short,2014-01-31 00:00:00,143.7697794949161,147.84059035680434,4.070810861888248,119,0,139.69896863302785,147.84059035680434,2014-01-29 00:00:00,False,False,143.7697794949161,141.09929587055274,8,-485.61649256470145,2014-02-11 00:00:00,147.84059035680434,stop,-1.00245651304845,True
long,2014-02-27 00:00:00,150.77712040692032,146.55723858311967,4.219881823800648,115,0,154.99700223072097,146.55723858311967,2014-02-24 00:00:00,False,False,153.48633801807773,150.77712040692032,10,144.74240408154537,2014-03-12 00:00:00,152.0457500076294,time_stop,0.298261812359357,True
long,2014-03-04 00:00:00,151.7337332369668,147.22528230987683,4.508450927089967,107,0,156.24218416405677,147.22528230987683,2014-02-28 00:00:00,False,False,153.48633801807773,151.7337332369668,10,-50.211341739054525,2014-03-17 00:00:00,151.27446836090087,time_stop,-0.104085612476395,True
long,2014-03-06 00:00:00,152.88723898333373,148.64180429114296,4.24543469219077,114,0,157.1326736755245,148.64180429114296,2014-03-04 00:00:00,False,False,153.48633801807773,152.88723898333373,10,-154.46025359101088,2014-03-19 00:00:00,151.54232447814942,time_stop,-0.3191462367037685,True
long,2014-03-11 00:00:00,153.07398198683578,148.8965168812558,4.177465105579984,116,0,157.25144709241576,148.8965168812558,2014-03-07 00:00:00,False,False,154.2127476511232,153.07398198683578,10,-217.59223923881953,2014-03-24 00:00:00,151.20818682098388,time_stop,-0.4490271297170929,True
long,2014-06-16 00:00:00,158.55675863990587,155.28114518023372,3.275613459672144,147,0,161.832372099578,155.28114518023372,2014-06-10 00:00:00,False,False,161.08354818027377,158.55675863990587,10,276.2256558600462,2014-06-27 00:00:00,160.4458447341919,time_stop,0.5736592908230711,True
long,2014-06-24 00:00:00,160.73462989453256,157.56448883105378,3.1701410634787806,150,0,163.90477095801134,157.56448883105378,2014-06-20 00:00:00,False,False,162.55084172702172,160.73462989453256,10,6.794437939255772,2014-07-08 00:00:00,160.78992614746093,time_stop,0.01428840295159156,True
long,2014-06-27 00:00:00,160.39031087351546,157.20555880906704,3.1847520644484177,150,0,163.57506293796388,157.20555880906704,2014-06-24 00:00:00,False,False,162.55084172702172,160.39031087351546,10,103.91438619985257,2014-07-11 00:00:00,161.09307344818114,time_stop,0.21752480590217205,True
long,2014-07-03 00:00:00,162.15096012121506,159.08644431150123,3.064515809713839,149,0,165.2154759309289,159.08644431150123,2014-07-01 00:00:00,False,False,162.55084172702172,162.15096012121506,10,-268.98448378126125,2014-07-17 00:00:00,160.35569512939452,time_stop,-0.5890865323971419,True
long,2014-07-09 00:00:00,161.69372589384153,158.62275583825235,3.0709700555891857,150,0,164.76469594943072,158.62275583825235,2014-07-03 00:00:00,False,False,162.77218129656362,161.69372589384153,10,103.81524197662776,2014-07-22 00:00:00,162.39582750701905,time_stop,0.22536905298633209,True
short,2014-08-12 00:00:00,158.70438628145146,162.79948469416394,4.095098412712474,118,0,154.609287868739,162.79948469416394,2014-08-07 00:00:00,False,False,158.70438628145146,158.16514632556786,7,-484.40161270007195,2014-08-20 00:00:00,162.79948469416394,stop,-1.0024419437562129,True
long,2014-08-25 00:00:00,164.07745437857014,160.30328176309877,3.7741726154713717,127,0,167.8516269940415,160.30328176309877,2014-08-21 00:00:00,False,False,165.24793470989772,164.07745437857014,10,33.86874537575668,2014-09-08 00:00:00,164.35413741302492,time_stop,0.07065999932318143,True
long,2014-08-29 00:00:00,164.33156726050254,160.90750688376414,3.424060376738396,140,0,167.75562763724093,160.90750688376414,2014-08-26 00:00:00,False,False,165.24793470989772,164.33156726050254,10,-165.7159081695734,2014-09-12 00:00:00,163.15788220214844,time_stop,-0.34569631610340357,True
short,2014-10-07 00:00:00,160.82168046096916,165.44755011237763,4.625869651408465,104,0,156.1958108095607,153.86125757768593,2014-10-02 00:00:00,False,True,160.82168046096916,149.8284964207241,7,601.4472118039681,2014-10-15 00:00:00,153.86125757768593,trailing_stop,1.250174929936692,True
short,2014-10-10 00:00:00,158.58804407400464,163.9294345827475,5.3413905087428475,90,0,153.2466535652618,153.86125757768593,2014-10-08 00:00:00,False,True,158.58804407400464,149.8284964207241,4,485.90460558377805,2014-10-15 00:00:00,153.86125757768593,trailing_stop,1.0107742643427648,True
long,2014-11-05 00:00:00,166.82100257316807,160.894850165866,5.926152407302084,82,0,172.74715498047016,160.894850165866,2014-11-03 00:00:00,False,False,169.5947653427805,166.82100257316807,10,194.7001005236554,2014-11-18 00:00:00,169.20539404296875,time_stop,0.4006632476874876,True
long,2014-11-13 00:00:00,168.23105910199254,163.1410624321329,5.08999666985963,95,0,173.32105577185217,163.1410624321329,2014-11-11 00:00:00,False,False,171.17606152737287,168.23105910199254,10,255.0533884158719,2014-11-26 00:00:00,170.9258316116333,time_stop,0.5274605630959669,True
long,2014-11-17 00:00:00,168.43698889023557,163.63800490013466,4.798983990100908,101,0,173.23597288033648,163.63800490013466,2014-11-13 00:00:00,False,False,171.20077899082176,168.43698889023557,10,94.0605221716573,2014-12-01 00:00:00,169.37828118896485,time_stop,0.1940603054001224,True
