civil_date,total_row_count,rows_from_offset_0,rows_from_offset_minus_1,rows_from_offset_minus_7,rows_from_offset_minus_30,rows_from_offset_minus_365,rows_from_offset_minus_3650,rows_from_offset_plus_1,t0_file_status,expected_contributing_files_count,available_contributing_files_count,coverage_quality_flag,coverage_completeness,represented_only,documented_exception_label
2020-09-15,154579,150415,786,1576,707,1095,0,0,present,5,5,full,1.0,False,
2020-09-16,156606,153157,692,1278,358,1121,0,0,present,5,5,full,1.0,False,
2020-09-17,150117,146958,538,1180,438,1003,0,0,present,5,5,full,1.0,False,
2020-09-18,139482,137000,362,1114,499,507,0,0,present,5,5,full,1.0,False,
2020-09-19,93233,91306,349,547,619,412,0,0,present,5,5,full,1.0,False,
2020-09-20,79058,76321,351,704,773,909,0,0,present,5,5,full,1.0,False,
2020-09-21,130917,127332,701,1375,646,863,0,0,present,5,5,full,1.0,False,
2020-09-22,145828,142206,850,1348,552,872,0,0,present,5,5,full,1.0,False,
2020-09-23,157468,154035,722,1181,473,1057,0,0,present,5,5,full,1.0,False,
2020-09-24,151702,148722,581,1123,346,930,0,0,present,5,5,full,1.0,False,
2020-09-25,137382,134648,339,1109,368,918,0,0,present,5,5,full,1.0,False,
2020-09-26,79415,76897,285,666,477,1090,0,0,present,5,5,full,1.0,False,
2020-09-27,87207,84353,563,637,355,1299,0,0,present,5,5,full,1.0,False,
2020-09-28,122167,118341,660,1402,531,1233,0,0,present,5,5,full,1.0,False,
2020-09-29,140875,137322,653,1537,281,1082,0,0,present,5,5,full,1.0,False,
2020-09-30,140557,137351,611,1103,228,1264,0,0,present,5,5,full,1.0,False,
2020-10-01,147648,144952,643,1018,122,913,0,0,present,5,5,full,1.0,False,
2020-10-02,132358,130376,311,797,209,665,0,0,present,5,5,full,1.0,False,
2020-10-03,71437,69185,314,773,589,576,0,0,present,5,5,full,1.0,False,
2020-10-04,63568,61176,436,637,317,1002,0,0,present,5,5,full,1.0,False,
2020-10-05,110713,107073,636,1374,579,1051,0,0,present,5,5,full,1.0,False,
2020-10-06,122804,119166,665,1291,430,1252,0,0,present,5,5,full,1.0,False,
2020-10-07,120247,116863,720,1382,132,1150,0,0,present,5,5,full,1.0,False,
2020-10-08,125501,123054,413,853,80,1101,0,0,present,5,5,full,1.0,False,
2020-10-09,89758,87928,486,398,182,764,0,0,present,5,5,full,1.0,False,
2020-10-10,92453,90689,205,569,495,495,0,0,present,5,5,full,1.0,False,
2020-10-11,74683,72157,269,724,581,952,0,0,present,5,5,full,1.0,False,
2020-10-12,101611,98242,460,1402,452,1055,0,0,present,5,5,full,1.0,False,
2020-10-13,104694,101356,619,1105,426,1188,0,0,present,5,5,full,1.0,False,
2020-10-14,118938,115715,681,1323,91,1128,0,0,present,5,5,full,1.0,False,
2020-10-15,102333,100208,282,908,98,837,0,0,present,5,5,full,1.0,False,
2020-10-16,49472,47596,456,725,156,539,0,0,present,5,5,full,1.0,False,
2020-10-17,72130,70616,293,308,342,571,0,0,present,5,5,full,1.0,False,
2020-10-18,74103,71842,439,494,381,947,0,0,present,5,5,full,1.0,False,
2020-10-19,96597,93280,568,914,833,1002,0,0,present,5,5,full,1.0,False,
2020-10-20,105682,102470,501,874,739,1098,0,0,present,5,5,full,1.0,False,
2020-10-21,106928,103626,422,997,755,1128,0,0,present,5,5,full,1.0,False,
2020-10-22,92531,90200,388,553,453,937,0,0,present,5,5,full,1.0,False,
2020-10-23,75322,73678,295,409,355,585,0,0,present,5,5,full,1.0,False,
2020-10-24,53512,51852,238,259,682,481,0,0,present,5,5,full,1.0,False,
2020-10-25,63372,61046,317,371,672,966,0,0,present,5,5,full,1.0,False,
2020-10-26,87583,84670,383,970,595,965,0,0,present,5,5,full,1.0,False,
2020-10-27,88904,85943,570,699,484,1208,0,0,present,5,5,full,1.0,False,
2020-10-28,101804,99389,318,625,387,1085,0,0,present,5,5,full,1.0,False,
2020-10-29,74426,72466,184,533,212,1031,0,0,present,5,5,full,1.0,False,
2020-10-30,48294,47207,141,166,194,586,0,0,present,5,5,full,1.0,False,
2020-10-31,33400,31899,136,140,459,766,0,0,present,5,5,full,1.0,False,
2020-11-01,47319,45045,378,194,737,965,0,0,present,5,5,full,1.0,False,
2020-11-02,88115,84969,271,681,867,1327,0,0,present,5,5,full,1.0,False,
2020-11-03,62893,59004,272,775,978,1864,0,0,present,5,5,full,1.0,False,
2020-11-04,95683,92415,445,554,1049,1220,0,0,present,5,5,full,1.0,False,
2020-11-05,70199,67430,167,737,720,1145,0,0,present,5,5,full,1.0,False,
2020-11-06,32668,31228,103,148,618,571,0,0,present,5,5,full,1.0,False,
2020-11-07,22987,21075,95,227,1007,583,0,0,present,5,5,full,1.0,False,
2020-11-08,36654,33932,320,253,1101,1048,0,0,present,5,5,full,1.0,False,
2020-11-09,78399,75247,279,594,1067,1212,0,0,present,5,5,full,1.0,False,
2020-11-10,81056,77738,284,744,1040,1250,0,0,present,5,5,full,1.0,False,
2020-11-11,74573,70675,281,1631,782,1204,0,0,present,5,5,full,1.0,False,
2020-11-12,68232,64853,91,1526,623,1139,0,0,present,5,5,full,1.0,False,
2020-11-13,21962,19524,59,1322,460,597,0,0,present,5,5,full,1.0,False,
2020-11-14,18643,16038,98,934,901,672,0,0,present,5,5,full,1.0,False,
2020-11-15,26081,22429,180,884,1160,1428,0,0,present,5,5,full,1.0,False,
2020-11-16,58444,54768,207,1504,794,1171,0,0,present,5,5,full,1.0,False,
2020-11-17,61771,57392,749,1814,661,1155,0,0,present,5,5,full,1.0,False,
2020-11-18,155113,151524,599,1231,604,1155,0,0,present,5,5,full,1.0,False,
2020-11-19,152116,149017,743,880,363,1113,0,0,present,5,5,full,1.0,False,
2020-11-20,138081,135904,343,837,308,689,0,0,present,5,5,full,1.0,False,
2020-11-21,88898,87023,241,626,495,513,0,0,present,5,5,full,1.0,False,
2020-11-22,76435,73765,462,582,657,969,0,0,present,5,5,full,1.0,False,
2020-11-23,120540,116753,614,1359,673,1141,0,0,present,5,5,full,1.0,False,
2020-11-24,138803,135034,654,1412,469,1234,0,0,present,5,5,full,1.0,False,
2020-11-25,134417,131254,581,1360,239,983,0,0,present,5,5,full,1.0,False,
2020-11-26,114046,111240,572,1266,200,768,0,0,present,5,5,full,1.0,False,
2020-11-27,105710,103633,384,1050,236,407,0,0,present,5,5,full,1.0,False,
2020-11-28,77589,75676,270,797,314,532,0,0,present,5,5,full,1.0,False,
2020-11-29,70722,68381,351,621,426,943,0,0,present,5,5,full,1.0,False,
2020-11-30,116699,113217,675,1404,363,1040,0,0,present,5,5,full,1.0,False,
2020-12-01,129736,126441,634,1523,262,876,0,0,present,5,5,full,1.0,False,
2020-12-02,132871,129869,543,1232,190,1037,0,0,present,5,5,full,1.0,False,
2020-12-03,132360,129537,506,1201,246,870,0,0,present,5,5,full,1.0,False,
2020-12-04,123927,121828,315,1013,315,456,0,0,present,5,5,full,1.0,False,
2020-12-05,81145,79076,246,701,668,454,0,0,present,5,5,full,1.0,False,
2020-12-06,70750,67808,374,650,1050,868,0,0,present,5,5,full,1.0,False,
2020-12-07,117909,113834,733,1649,866,827,0,0,present,5,5,full,1.0,False,
2020-12-08,135720,131995,699,1599,548,879,0,0,present,5,5,full,1.0,False,
2020-12-09,134225,130631,609,1323,606,1056,0,0,present,5,5,full,1.0,False,
2020-12-10,135996,132651,590,1428,322,1005,0,0,present,5,5,full,1.0,False,
2020-12-11,128658,126292,322,1192,257,595,0,0,present,5,5,full,1.0,False,
2020-12-12,86126,83737,304,720,612,753,0,0,present,5,5,full,1.0,False,
2020-12-13,73528,70548,434,763,612,1171,0,0,present,5,5,full,1.0,False,
2020-12-14,119282,115454,600,1643,591,994,0,0,present,5,5,full,1.0,False,
2020-12-15,134263,130663,635,1358,546,1061,0,0,present,5,5,full,1.0,False,
2020-12-16,133388,130119,622,1142,499,1006,0,0,present,5,5,full,1.0,False,
2020-12-17,131402,128709,617,800,344,932,0,0,present,5,5,full,1.0,False,
2020-12-18,122360,120981,336,314,234,495,0,0,present,5,5,full,1.0,False,
2020-12-19,79428,77819,307,427,431,444,0,0,present,5,5,full,1.0,False,
2020-12-20,68604,66444,446,571,471,672,0,0,present,5,5,full,1.0,False,
2020-12-21,114668,111840,673,872,510,773,0,0,present,5,5,full,1.0,False,
2020-12-22,121683,118994,528,883,399,879,0,0,present,5,5,full,1.0,False,
2020-12-23,123316,120545,455,937,453,926,0,0,present,5,5,full,1.0,False,
2020-12-24,101257,99420,200,759,287,591,0,0,present,5,5,full,1.0,False,
2020-12-25,60867,59621,184,473,273,316,0,0,present,5,5,full,1.0,False,
2020-12-26,56623,55149,208,427,538,301,0,0,present,5,5,full,1.0,False,
2020-12-27,59298,57295,359,595,464,585,0,0,present,5,5,full,1.0,False,
2020-12-28,86180,83705,417,904,481,673,0,0,present,5,5,full,1.0,False,
2020-12-29,99849,97569,495,779,413,593,0,0,present,5,5,full,1.0,False,
2020-12-30,106967,104637,486,757,368,719,0,0,present,5,5,full,1.0,False,
2020-12-31,99623,97934,227,686,221,555,0,0,present,5,5,full,1.0,False,
2021-01-01,71220,69556,248,776,168,472,0,0,present,5,5,full,1.0,False,
2021-01-02,61040,59267,304,540,586,343,0,0,present,5,5,full,1.0,False,
2021-01-03,65130,62084,468,963,881,734,0,0,present,5,5,full,1.0,False,
2021-01-04,107134,102612,566,2128,951,877,0,0,present,5,5,full,1.0,False,
2021-01-05,125773,120667,545,2650,896,1015,0,0,present,5,5,full,1.0,False,
2021-01-06,131051,125641,955,2489,920,1046,0,0,present,5,5,full,1.0,False,
2021-01-07,145153,140732,914,1949,433,1125,0,0,present,5,5,full,1.0,False,
2021-01-08,132722,129671,401,1538,472,640,0,0,present,5,5,full,1.0,False,
2021-01-09,83980,81484,246,853,786,611,0,0,present,5,5,full,1.0,False,
2021-01-10,74554,71439,415,709,981,1010,0,0,present,5,5,full,1.0,False,
2021-01-11,116549,112700,471,1153,991,1234,0,0,present,5,5,full,1.0,False,
2021-01-12,132807,128557,654,1444,819,1333,0,0,present,5,5,full,1.0,False,
2021-01-13,138730,134747,664,1259,670,1390,0,0,present,5,5,full,1.0,False,
2021-01-14,134083,130751,450,1155,586,1141,0,0,present,5,5,full,1.0,False,
2021-01-15,127493,125087,276,897,541,692,0,0,present,5,5,full,1.0,False,
2021-01-16,81504,79420,241,719,586,538,0,0,present,5,5,full,1.0,False,
2021-01-17,73850,70922,446,668,674,1140,0,0,present,5,5,full,1.0,False,
2021-01-18,109447,105771,533,1108,686,1349,0,0,present,5,5,full,1.0,False,
2021-01-19,129615,125779,536,1336,651,1313,0,0,present,5,5,full,1.0,False,
2021-01-20,141416,137611,574,1125,544,1562,0,0,present,5,5,full,1.0,False,
2021-01-21,136556,133310,476,1052,422,1296,0,0,present,5,5,full,1.0,False,
2021-01-22,126719,124515,303,977,286,638,0,0,present,5,5,full,1.0,False,
2021-01-23,82720,80346,262,728,621,763,0,0,present,5,5,full,1.0,False,
2021-01-24,72644,69428,402,828,704,1282,0,0,present,5,5,full,1.0,False,
2021-01-25,118112,114119,561,1566,622,1244,0,0,present,5,5,full,1.0,False,
2021-01-26,132357,128385,642,1442,530,1358,0,0,present,5,5,full,1.0,False,
2021-01-27,139485,135697,604,1354,429,1401,0,0,present,5,5,full,1.0,False,
2021-01-28,135149,131879,651,1197,319,1103,0,0,present,5,5,full,1.0,False,
2021-01-29,128277,126042,349,1004,235,647,0,0,present,5,5,full,1.0,False,
2021-01-30,82443,80362,265,645,618,553,0,0,present,5,5,full,1.0,False,
2021-01-31,70487,67535,437,646,875,994,0,0,present,5,5,full,1.0,False,
2021-02-01,118126,113808,610,1423,1042,1243,0,0,present,5,5,full,1.0,False,
2021-02-02,132595,128187,580,1562,1072,1194,0,0,present,5,5,full,1.0,False,
2021-02-03,137118,132748,541,1539,917,1373,0,0,present,5,5,full,1.0,False,
2021-02-04,137713,134102,572,1248,556,1235,0,0,present,5,5,full,1.0,False,
2021-02-05,131568,128942,308,1068,499,751,0,0,present,5,5,full,1.0,False,
2021-02-06,82469,79833,209,837,952,638,0,0,present,5,5,full,1.0,False,
2021-02-07,72050,68780,391,697,913,1269,0,0,present,5,5,full,1.0,False,
2021-02-08,111860,108022,588,1043,925,1282,0,0,present,5,5,full,1.0,False,
2021-02-09,131502,127257,544,1267,914,1520,0,0,present,5,5,full,1.0,False,
2021-02-10,135105,131000,527,1236,800,1542,0,0,present,5,5,full,1.0,False,
2021-02-11,130449,126997,597,1111,542,1202,0,0,present,5,5,full,1.0,False,
2021-02-12,121258,118805,295,1047,419,692,0,0,present,5,5,full,1.0,False,
2021-02-13,84159,81800,258,745,760,596,0,0,present,5,5,full,1.0,False,
2021-02-14,73575,70501,392,719,795,1168,0,0,present,5,5,full,1.0,False,
2021-02-15,105865,101708,565,1422,784,1386,0,0,present,5,5,full,1.0,False,
2021-02-16,125504,121060,613,1614,885,1332,0,0,present,5,5,full,1.0,False,
2021-02-17,133222,129312,618,1290,763,1239,0,0,present,5,5,full,1.0,False,
2021-02-18,131539,128389,568,1207,334,1041,0,0,present,5,5,full,1.0,False,
2021-02-19,130289,127675,313,1187,333,781,0,0,present,5,5,full,1.0,False,
2021-02-20,83813,81510,273,850,586,594,0,0,present,5,5,full,1.0,False,
2021-02-21,72858,70022,368,716,647,1105,0,0,present,5,5,full,1.0,False,
2021-02-22,117269,113411,536,1561,685,1076,0,0,present,5,5,full,1.0,False,
2021-02-23,137224,133060,658,1720,537,1249,0,0,present,5,5,full,1.0,False,
2021-02-24,138849,135100,570,1469,633,1077,0,0,present,5,5,full,1.0,False,
2021-02-25,133515,130197,620,1185,344,1169,0,0,present,5,5,full,1.0,False,
2021-02-26,136428,134036,402,971,293,726,0,0,present,5,5,full,1.0,False,
2021-02-27,87656,85858,311,624,391,472,0,0,present,5,5,full,1.0,False,
2021-02-28,73751,71399,347,680,415,910,0,0,present,5,5,full,1.0,False,
2021-03-01,117801,114200,592,1270,459,1280,0,0,present,5,5,full,1.0,False,
2021-03-02,135890,132089,684,1499,469,1149,0,0,present,5,5,full,1.0,False,
2021-03-03,138735,134633,666,1712,556,1168,0,0,present,5,5,full,1.0,False,
2021-03-04,135460,132036,510,1504,410,1000,0,0,present,5,5,full,1.0,False,
2021-03-05,127060,124227,293,1526,481,533,0,0,present,5,5,full,1.0,False,
2021-03-06,84801,82161,215,1031,953,441,0,0,present,5,5,full,1.0,False,
2021-03-07,72988,69763,478,865,1013,869,0,0,present,5,5,full,1.0,False,
2021-03-08,115344,111031,510,1827,954,1022,0,0,present,5,5,full,1.0,False,
2021-03-09,129911,125217,571,1804,1181,1138,0,0,present,5,5,full,1.0,False,
2021-03-10,137313,133158,589,1530,966,1070,0,0,present,5,5,full,1.0,False,
2021-03-11,136311,132911,593,1402,407,998,0,0,present,5,5,full,1.0,False,
2021-03-12,126562,123852,306,1196,503,705,0,0,present,5,5,full,1.0,False,
2021-03-13,80613,78258,358,710,758,529,0,0,present,5,5,full,1.0,False,
2021-03-14,70982,67638,478,787,1036,1043,0,0,present,5,5,full,1.0,False,
2021-03-15,122641,117838,725,1872,1004,1202,0,0,present,5,5,full,1.0,False,
2021-03-16,135816,130894,717,1963,1203,1039,0,0,present,5,5,full,1.0,False,
2021-03-17,139864,135349,632,1806,1005,1072,0,0,present,5,5,full,1.0,False,
2021-03-18,141509,138249,530,1386,464,880,0,0,present,5,5,full,1.0,False,
2021-03-19,135864,133484,402,1020,372,586,0,0,present,5,5,full,1.0,False,
2021-03-20,82601,80511,286,562,664,578,0,0,present,5,5,full,1.0,False,
2021-03-21,72118,69084,528,636,810,1060,0,0,present,5,5,full,1.0,False,
2021-03-22,120529,116684,699,1194,770,1182,0,0,present,5,5,full,1.0,False,
2021-03-23,136876,132908,634,1540,791,1003,0,0,present,5,5,full,1.0,False,
2021-03-24,138095,134394,548,1434,603,1116,0,0,present,5,5,full,1.0,False,
2021-03-25,137565,134416,564,1134,371,1080,0,0,present,5,5,full,1.0,False,
2021-03-26,134697,132161,305,1317,284,630,0,0,present,5,5,full,1.0,False,
2021-03-27,83313,80858,317,800,785,553,0,0,present,5,5,full,1.0,False,
2021-03-28,72101,69319,358,610,780,1034,0,0,present,5,5,full,1.0,False,
2021-03-29,111373,107900,524,1095,680,1174,0,0,present,5,5,full,1.0,False,
2021-03-30,129583,125760,592,1471,630,1130,0,0,present,5,5,full,1.0,False,
2021-03-31,132658,129206,570,1240,475,1167,0,0,present,5,5,full,1.0,False,
2021-04-01,128569,125394,400,1040,740,995,0,0,present,5,5,full,1.0,False,
2021-04-02,111603,109188,239,1127,489,560,0,0,present,5,5,full,1.0,False,
2021-04-03,69787,67711,255,626,717,478,0,0,present,5,5,full,1.0,False,
2021-04-04,64385,61064,295,652,1433,941,0,0,present,5,5,full,1.0,False,
2021-04-05,98083,93638,543,1364,1549,989,0,0,present,5,5,full,1.0,False,
2021-04-06,122383,118104,646,1495,1065,1073,0,0,present,5,5,full,1.0,False,
2021-04-07,131370,127412,592,1354,948,1064,0,0,present,5,5,full,1.0,False,
2021-04-08,130800,127712,530,1089,546,923,0,0,present,5,5,full,1.0,False,
2021-04-09,127216,124803,344,1022,414,633,0,0,present,5,5,full,1.0,False,
2021-04-10,78184,76181,185,544,838,436,0,0,present,5,5,full,1.0,False,
2021-04-11,70973,68095,397,719,848,914,0,0,present,5,5,full,1.0,False,
2021-04-12,116329,112385,454,1711,855,924,0,0,present,5,5,full,1.0,False,
2021-04-13,128907,124610,556,1782,858,1101,0,0,present,5,5,full,1.0,False,
2021-04-14,135337,131443,610,1490,728,1066,0,0,present,5,5,full,1.0,False,
2021-04-15,135573,132828,539,1095,310,801,0,0,present,5,5,full,1.0,False,
2021-04-16,123867,121978,270,872,321,426,0,0,present,5,5,full,1.0,False,
2021-04-17,77545,75564,306,561,711,403,0,0,present,5,5,full,1.0,False,
2021-04-18,70900,68376,368,716,690,750,0,0,present,5,5,full,1.0,False,
2021-04-19,118014,114185,626,1483,737,983,0,0,present,5,5,full,1.0,False,
2021-04-20,132106,128227,628,1551,775,925,0,0,present,5,5,full,1.0,False,
2021-04-21,138705,135070,623,1361,699,952,0,0,present,5,5,full,1.0,False,
2021-04-22,138365,135375,507,1039,427,1017,0,0,present,5,5,full,1.0,False,
2021-04-23,124687,122752,281,899,279,476,0,0,present,5,5,full,1.0,False,
2021-04-24,80484,78460,282,591,639,512,0,0,present,5,5,full,1.0,False,
2021-04-25,71043,68050,370,677,1033,913,0,0,present,5,5,full,1.0,False,
2021-04-26,118490,114699,591,1380,755,1065,0,0,present,5,5,full,1.0,False,
2021-04-27,131110,127320,645,1414,640,1091,0,0,present,5,5,full,1.0,False,
2021-04-28,135736,132347,465,1361,540,1023,0,0,present,5,5,full,1.0,False,
2021-04-29,129087,126377,575,976,236,923,0,0,present,5,5,full,1.0,False,
2021-04-30,120751,118845,266,918,284,438,0,0,present,5,5,full,1.0,False,
2021-05-01,76346,74610,279,590,399,468,0,0,present,5,5,full,1.0,False,
2021-05-02,67270,64942,365,558,638,767,0,0,present,5,5,full,1.0,False,
2021-05-03,106810,103343,461,1224,887,895,0,0,present,5,5,full,1.0,False,
2021-05-04,121425,117320,559,1443,1076,1027,0,0,present,5,5,full,1.0,False,
2021-05-05,132591,128653,673,1200,1103,962,0,0,present,5,5,full,1.0,False,
2021-05-06,130226,127442,466,962,544,812,0,0,present,5,5,full,1.0,False,
2021-05-07,122275,119951,213,880,715,516,0,0,present,5,5,full,1.0,False,
2021-05-08,74468,72285,219,540,920,504,0,0,present,5,5,full,1.0,False,
2021-05-09,66934,63904,334,678,1112,906,0,0,present,5,5,full,1.0,False,
2021-05-10,112556,108561,615,1195,1151,1034,0,0,present,5,5,full,1.0,False,
2021-05-11,128928,124975,570,1292,1181,910,0,0,present,5,5,full,1.0,False,
2021-05-12,138408,134755,524,1248,1045,836,0,0,present,5,5,full,1.0,False,
2021-05-13,128093,125177,456,1139,439,882,0,0,present,5,5,full,1.0,False,
2021-05-14,118838,116763,297,901,397,480,0,0,present,5,5,full,1.0,False,
2021-05-15,79230,76582,266,920,756,706,0,0,present,5,5,full,1.0,False,
2021-05-16,74410,71343,414,817,912,924,0,0,present,5,5,full,1.0,False,
2021-05-17,119038,115184,527,1529,788,1010,0,0,present,5,5,full,1.0,False,
2021-05-18,130269,126325,691,1502,675,1076,0,0,present,5,5,full,1.0,False,
2021-05-19,142901,139275,747,1227,670,982,0,0,present,5,5,full,1.0,False,
2021-05-20,139609,136738,494,1114,301,962,0,0,present,5,5,full,1.0,False,
2021-05-21,129134,127094,267,966,333,474,0,0,present,5,5,full,1.0,False,
2021-05-22,78855,76953,251,512,594,545,0,0,present,5,5,full,1.0,False,
2021-05-23,68098,65369,458,716,697,858,0,0,present,5,5,full,1.0,False,
2021-05-24,116271,112983,619,935,698,1036,0,0,present,5,5,full,1.0,False,
2021-05-25,135454,132120,681,1159,551,943,0,0,present,5,5,full,1.0,False,
2021-05-26,136310,132762,631,1433,496,988,0,0,present,5,5,full,1.0,False,
2021-05-27,133704,130362,465,1658,283,936,0,0,present,5,5,full,1.0,False,
2021-05-28,123452,120664,332,1647,242,567,0,0,present,5,5,full,1.0,False,
2021-05-29,73138,71283,228,695,441,491,0,0,present,5,5,full,1.0,False,
2021-05-30,68801,66405,405,702,497,792,0,0,present,5,5,full,1.0,False,
2021-05-31,92182,88962,437,1539,390,854,0,0,present,5,5,full,1.0,False,
2021-06-01,117079,113792,590,1304,532,861,0,0,present,5,5,full,1.0,False,
2021-06-02,125935,122741,473,1066,676,979,0,0,present,5,5,full,1.0,False,
2021-06-03,128516,125557,547,1112,498,802,0,0,present,5,5,full,1.0,False,
2021-06-04,121864,119561,270,1153,427,453,0,0,present,5,5,full,1.0,False,
2021-06-05,71316,69299,218,635,770,394,0,0,present,5,5,full,1.0,False,
2021-06-06,69645,67079,307,520,869,870,0,0,present,5,5,full,1.0,False,
2021-06-07,112236,108631,547,1232,1010,816,0,0,present,5,5,full,1.0,False,
2021-06-08,125189,121431,559,1266,1013,920,0,0,present,5,5,full,1.0,False,
2021-06-09,130739,127268,641,1071,897,862,0,0,present,5,5,full,1.0,False,
2021-06-10,133332,130579,510,1015,489,739,0,0,present,5,5,full,1.0,False,
2021-06-11,125345,123274,290,782,426,573,0,0,present,5,5,full,1.0,False,
2021-06-12,77083,75030,322,529,816,386,0,0,present,5,5,full,1.0,False,
2021-06-13,72632,69842,336,666,1020,768,0,0,present,5,5,full,1.0,False,
2021-06-14,117071,113301,461,1332,1000,977,0,0,present,5,5,full,1.0,False,
2021-06-15,127712,124164,503,1364,741,940,0,0,present,5,5,full,1.0,False,
2021-06-16,127051,123554,551,1300,683,963,0,0,present,5,5,full,1.0,False,
2021-06-17,125673,122922,459,1017,424,851,0,0,present,5,5,full,1.0,False,
2021-06-18,115733,113683,264,976,320,490,0,0,present,5,5,full,1.0,False,
2021-06-19,69016,67055,197,481,757,526,0,0,present,5,5,full,1.0,False,
2021-06-20,65784,63324,300,669,789,702,0,0,present,5,5,full,1.0,False,
2021-06-21,108924,105593,478,1309,697,847,0,0,present,5,5,full,1.0,False,
2021-06-22,121338,118025,494,1286,569,964,0,0,present,5,5,full,1.0,False,
2021-06-23,129755,126509,608,1227,536,875,0,0,present,5,5,full,1.0,False,
2021-06-24,132412,129598,493,1113,309,899,0,0,present,5,5,full,1.0,False,
2021-06-25,122230,120391,246,822,253,518,0,0,present,5,5,full,1.0,False,
2021-06-26,74516,72937,286,437,441,415,0,0,present,5,5,full,1.0,False,
2021-06-27,65144,62916,353,556,550,769,0,0,present,5,5,full,1.0,False,
2021-06-28,109853,106885,599,1000,632,737,0,0,present,5,5,full,1.0,False,
2021-06-29,120953,117698,520,1140,620,975,0,0,present,5,5,full,1.0,False,
2021-06-30,123837,120771,481,1219,465,901,0,0,present,5,5,full,1.0,False,
2021-07-01,120745,118214,441,991,259,840,0,0,present,5,5,full,1.0,False,
2021-07-02,111401,109448,304,956,254,439,0,0,present,5,5,full,1.0,False,
2021-07-03,68715,67059,184,522,537,413,0,0,present,5,5,full,1.0,False,
2021-07-04,61703,59308,297,641,839,618,0,0,present,5,5,full,1.0,False,
2021-07-05,91256,87686,525,1480,690,875,0,0,present,5,5,full,1.0,False,
2021-07-06,112834,109460,487,1451,680,756,0,0,present,5,5,full,1.0,False,
2021-07-07,123970,120523,521,1218,850,858,0,0,present,5,5,full,1.0,False,
2021-07-08,125880,123278,534,1077,263,728,0,0,present,5,5,full,1.0,False,
2021-07-09,116504,114442,250,955,396,461,0,0,present,5,5,full,1.0,False,
2021-07-10,71124,69367,218,527,629,383,0,0,present,5,5,full,1.0,False,
2021-07-11,62511,60129,357,547,730,748,0,0,present,5,5,full,1.0,False,
2021-07-12,109060,105567,503,1475,753,762,0,0,present,5,5,full,1.0,False,
2021-07-13,123628,120114,451,1624,614,825,0,0,present,5,5,full,1.0,False,
2021-07-14,131011,127636,448,1398,654,875,0,0,present,5,5,full,1.0,False,
2021-07-15,128430,125626,428,1158,368,850,0,0,present,5,5,full,1.0,False,
2021-07-16,119099,116895,326,1181,276,421,0,0,present,5,5,full,1.0,False,
2021-07-17,75538,73423,181,828,700,406,0,0,present,5,5,full,1.0,False,
2021-07-18,65026,62681,300,741,505,799,0,0,present,5,5,full,1.0,False,
2021-07-19,107819,104747,420,1282,549,821,0,0,present,5,5,full,1.0,False,
2021-07-20,116847,113537,499,1242,684,885,0,0,present,5,5,full,1.0,False,
2021-07-21,117319,114190,420,1086,791,832,0,0,present,5,5,full,1.0,False,
2021-07-22,114827,112123,381,1011,404,908,0,0,present,5,5,full,1.0,False,
2021-07-23,106861,104954,224,809,376,498,0,0,present,5,5,full,1.0,False,
2021-07-24,65740,64156,215,435,570,364,0,0,present,5,5,full,1.0,False,
2021-07-25,59781,57268,299,540,751,923,0,0,present,5,5,full,1.0,False,
2021-07-26,102903,99542,470,1245,706,940,0,0,present,5,5,full,1.0,False,
2021-07-27,113088,109575,512,1430,602,969,0,0,present,5,5,full,1.0,False,
2021-07-28,121387,118250,446,1295,446,950,0,0,present,5,5,full,1.0,False,
2021-07-29,117345,114784,346,1259,230,726,0,0,present,5,5,full,1.0,False,
2021-07-30,101026,99087,218,1040,222,459,0,0,present,5,5,full,1.0,False,
2021-07-31,57671,56415,196,383,283,394,0,0,present,5,5,full,1.0,False,
2021-08-01,56914,55064,242,530,301,777,0,0,present,5,5,full,1.0,False,
2021-08-02,90332,87147,420,1009,792,964,0,0,present,5,5,full,1.0,False,
2021-08-03,104226,100707,509,1197,901,912,0,0,present,5,5,full,1.0,False,
2021-08-04,111344,108261,500,1137,672,774,0,0,present,5,5,full,1.0,False,
2021-08-05,110056,107535,343,959,422,797,0,0,present,5,5,full,1.0,False,
2021-08-06,101635,99565,170,778,479,643,0,0,present,5,5,full,1.0,False,
2021-08-07,51616,49652,171,591,659,543,0,0,present,5,5,full,1.0,False,
2021-08-08,50523,47846,287,435,974,981,0,0,present,5,5,full,1.0,False,
2021-08-09,85403,82267,434,768,1011,923,0,0,present,5,5,full,1.0,False,
2021-08-10,99125,95912,498,843,996,876,0,0,present,5,5,full,1.0,False,
2021-08-11,102384,99103,518,1062,753,948,0,0,present,5,5,full,1.0,False,
2021-08-12,103407,100296,463,1272,461,915,0,0,present,5,5,full,1.0,False,
2021-08-13,96034,93721,254,1170,408,481,0,0,present,5,5,full,1.0,False,
2021-08-14,53505,51360,151,777,810,407,0,0,present,5,5,full,1.0,False,
2021-08-15,47258,44488,279,638,899,954,0,0,present,5,5,full,1.0,False,
2021-08-16,86069,82442,432,1346,1005,844,0,0,present,5,5,full,1.0,False,
2021-08-17,91966,88317,445,1323,911,970,0,0,present,5,5,full,1.0,False,
