civil_date,represented_only,documented_exception_label,is_known_substrate_gap,terminal_status,coverage_quality_flag,rows_from_offset_0,rows_from_offset_minus_1,rows_from_offset_minus_7,rows_from_offset_minus_30,rows_from_offset_minus_365,rows_from_offset_minus_3650,rows_from_offset_plus_1,total_row_count,log1p_total_row_count,log1p_rows_from_offset_0,log1p_rows_from_offset_minus_1,log1p_rows_from_offset_minus_7,log1p_rows_from_offset_minus_30,log1p_rows_from_offset_minus_365,log1p_rows_from_offset_minus_3650,log1p_rows_from_offset_plus_1,offset_count_present_count,offset_count_zero_count,has_any_missing_offset_count,coverage_completeness,offset_0_share_of_total,share_offset_minus_1,share_offset_minus_7,share_offset_minus_30,share_offset_minus_365,share_offset_minus_3650,share_offset_plus_1,neighbor_offset_sum,neighbor_offset_share_of_total,nonzero_offset_count,roll_mean_total_w7,roll_mean_total_w14,roll_mean_total_w30,roll_std_total_w7,roll_std_total_w14,roll_std_total_w30,roll_mean_log1p_total_w7,roll_mean_log1p_total_w14,roll_mean_log1p_total_w30,roll_std_log1p_total_w7,roll_std_log1p_total_w14,roll_std_log1p_total_w30,roll_z_log1p_total_w7,roll_z_log1p_total_w14,roll_z_log1p_total_w30,roll_pct_log1p_total_w30,roll_pct_log1p_total_w90,roll_pct_log1p_total_w365,delta_log1p_total_dod,roll_mean_offset_0_share_w30,roll_std_offset_0_share_w30,roll_z_offset_0_share_w30,spike_w7_z_ge_2,spike_w7_z_ge_3,spike_w14_z_ge_2,spike_w14_z_ge_3,spike_w30_z_ge_2,spike_w30_z_ge_3,is_domain_start_edge,is_rolling_window_warmup,has_full_7d_history,has_full_30d_history,has_full_365d_history
2019-03-26,false,,false,raw_t0_present,full,196128,858,1988,932,601,0,0,200507,12.208609425182143,12.186527884983505,6.755768921984255,7.5953872788539725,6.838405200847344,6.400257445308821,0.0,0.0,5,2,true,1.0,0.9781603634785818,0.004279152348795803,0.009914865815158573,0.004648216770486816,0.0029974015869770132,0.0,0.0,4379,0.021839636521418206,5,170044.0,171916.0,173050.1,39047.760857698355,38157.60644807472,37044.50470610573,12.017067755718935,12.02769543173872,12.03514570208123,0.2603257972869048,0.2515769563592465,0.24268430574641583,0.7357767515146015,0.7191198910327891,0.7147710791078803,0.8,0.8888888888888888,0.7972602739726027,0.09293205739935573,0.9739922769011257,0.006287826684944623,0.662881912352338,false,false,false,false,false,false,false,false,true,true,true
2019-03-27,false,,false,raw_t0_present,full,197429,863,1883,910,791,0,0,201876,12.215413880030725,12.193139370118274,6.761572768804055,7.5411524551363085,6.814542897259958,6.674561391814426,0.0,0.0,5,2,true,1.0,0.9779716261467436,0.004274901424636906,0.009327507975192693,0.004507717608829182,0.003918246844597674,0.0,0.0,4447,0.022028373853256455,5,169867.57142857142,172323.2142857143,173853.6,38875.865721795155,38465.58809593237,37410.04926081429,12.016196477149316,12.029741602135761,12.039384261104066,0.25953651224772845,0.2530822645099873,0.2447455630491344,0.7675891193731363,0.7336439724627053,0.7192351793168967,0.8333333333333334,0.9111111111111111,0.8356164383561644,0.006804454848582608,0.9743215383201672,0.006226630163566389,0.5862059783049245,false,false,false,false,false,false,false,false,true,true,true
2019-03-28,false,,false,raw_t0_present,full,189534,828,1495,499,599,0,0,192955,12.170217462621187,12.152328983020228,6.720220155135295,7.310550158534422,6.214608098422191,6.396929655216146,0.0,0.0,5,2,true,1.0,0.982270477572491,0.004291155969008318,0.0077479204995983516,0.002586095203544868,0.0031043507553574668,0.0,0.0,3421,0.017729522427509005,5,170208.14285714287,171600.35714285713,173586.8,39097.27845357257,37934.66247400237,37238.22058176991,12.017972492538249,12.026090308594698,12.038029471116042,0.2607067897041525,0.2504606209974953,0.24387456241824676,0.5839701001101817,0.5754483617124383,0.5420327163045454,0.5666666666666667,0.7444444444444445,0.6410958904109589,-0.045196417409538725,0.9747533167596318,0.006316113139221258,1.190156136719546,false,false,false,false,false,false,false,false,true,true,true
2019-03-29,false,,false,raw_t0_present,full,187467,378,1517,419,305,0,0,190086,12.155237141077661,12.141363443160722,5.937536205082426,7.325148957955575,6.040254711277414,5.723585101952381,0.0,0.0,5,2,true,1.0,0.986222025819892,0.001988573593005271,0.007980598255526446,0.002204265437749229,0.0016045368938270045,0.0,0.0,2619,0.013777974180107951,5,170965.85714285713,171236.57142857142,172613.13333333333,39476.35594221167,37714.938739309786,36373.69214307973,12.022015306604164,12.024201712336282,12.033264634004569,0.26288844090260466,0.24929414095724792,0.2399817752204757,0.5067618569157761,0.5256257858216198,0.508257374798707,0.5,0.6666666666666666,0.6027397260273972,-0.014980321543525577,0.9751843240700249,0.006645526176414903,1.660922168817902,false,false,false,false,false,false,false,false,true,true,true
2019-03-30,false,,false,raw_t0_present,full,114116,324,837,755,373,0,0,116405,11.664839359342757,11.644979516864128,5.783825182329737,6.731018100482083,6.628041376179533,5.924255797414532,0.0,0.0,5,2,true,1.0,0.980335896224389,0.0027833855934023453,0.007190412782956059,0.006485975688329539,0.0032043297109230705,0.0,0.0,2289,0.01966410377561101,5,170178.0,170814.0,169318.3,40655.75413968688,38333.239259862276,36852.03076624885,12.015402561797904,12.020660795787537,12.01277394371466,0.2724212398617179,0.25433391335585936,0.24442938555968127,-1.2868424012499697,-1.3990326014719112,-1.423456445611973,0.16666666666666666,0.2111111111111111,0.2,-0.4903977817349041,0.9752593223917129,0.00669193561695038,0.7586106805656324,false,false,false,false,false,false,false,false,true,true,true
2019-03-31,false,,false,raw_t0_present,full,101015,447,1027,676,561,0,0,103726,11.549517726769817,11.523034199118516,6.104793232414985,6.93537044601511,6.517671272912275,6.331501849893691,0.0,0.0,5,2,true,1.0,0.9738638335614985,0.004309430615274858,0.009901085552320537,0.00651717023697048,0.005408480033935561,0.0,0.0,2711,0.026136166438501435,5,169752.57142857142,170384.85714285713,166232.73333333334,41438.6992430069,39095.68053232625,38359.994743925905,12.01135890897244,12.016638944318455,11.991512240795775,0.28010075562260567,0.26173593430391345,0.25617795300625124,-1.6488394726963362,-1.784704185884701,-1.7253417354582876,0.03333333333333333,0.07777777777777778,0.07397260273972603,-0.11532163257293959,0.974958352834518,0.006538048213727965,-0.16740764785449969,false,false,false,false,false,false,false,false,true,true,true
2019-04-01,false,,false,raw_t0_present,full,161495,817,2263,960,659,0,0,166194,12.020917076715085,11.992235653536264,6.706862336602747,7.724888439323074,6.8679744089702925,6.492239835020471,0.0,0.0,5,2,true,1.0,0.9717258144096658,0.004915941610407115,0.013616616725032192,0.005776381818838225,0.003965245436056657,0.0,0.0,4699,0.028274185590334188,5,167392.7142857143,169142.2857142857,167568.43333333332,41046.118394290286,38919.750557404004,37605.42636163337,11.997821724534196,12.009528325772447,12.000708782386868,0.2764853311318563,0.26004504611303425,0.2519411878243671,0.08353192585784715,0.043795300517617465,0.08021036378658623,0.3333333333333333,0.3888888888888889,0.3589041095890411,0.47139934994526733,0.9747736059051423,0.0065488246479832105,-0.4653951906339589,false,false,false,false,false,false,false,false,true,true,true
2019-04-02,false,,false,raw_t0_present,full,178795,925,1688,1294,760,0,0,183462,12.119768291268333,12.094000770106655,6.8308742346461795,7.4318919168078,7.166265974133638,6.634633357861686,0.0,0.0,5,2,true,1.0,0.9745614895727726,0.005041916037108502,0.009200815427718001,0.007053231731911786,0.004142547230489148,0.0,0.0,4667,0.02543851042722744,5,164957.7142857143,167500.85714285713,170062.76666666666,39219.17996216598,37690.82349827371,36009.25455153816,11.98513013397508,12.001098944847007,12.018176708504916,0.2670757711099688,0.2539176078318394,0.2408154545941932,0.5041196988169154,0.46735375082738045,0.42186487962167,0.43333333333333335,0.5555555555555556,0.5205479452054794,0.09885121455324786,0.9751607121400361,0.006157243225628445,-0.09731994421941388,false,false,false,false,false,false,false,false,true,true,true
2019-04-03,false,,false,raw_t0_present,full,188036,830,1663,1089,666,0,0,192284,12.166733925414345,12.14439403095847,6.7226297948554485,7.416979621381154,6.993932975223189,6.502790045915623,0.0,0.0,5,2,true,1.0,0.9779076782259575,0.0043165317967173555,0.00864866551559152,0.005663497742921928,0.0034636267188117575,0.0,0.0,4248,0.02209232177404256,5,163587.42857142858,166727.5,170572.46666666667,37858.25923035,37008.860732678186,36218.34515225421,11.97817585474417,11.997186165946742,12.02093880226285,0.26063627416198587,0.25066101820844156,0.24206689222762234,0.7234529087573781,0.6764025801834601,0.6022927043422382,0.6333333333333333,0.7,0.6301369863013698,0.04696563414601229,0.9754761320892708,0.006042661813507327,0.40239652850527274,false,false,false,false,false,false,false,false,true,true,true
2019-04-04,false,,false,raw_t0_present,full,189444,875,1530,655,628,0,0,193132,12.171134349724419,12.151854023910554,6.775366090936392,7.333676395657684,6.486160788944089,6.444131256700441,0.0,0.0,5,2,true,1.0,0.9809042520141664,0.004530580121367769,0.007922042955077356,0.003391462833709587,0.0032516620756788102,0.0,0.0,3688,0.019095747985833522,5,163612.7142857143,166910.42857142858,170655.5,37881.19525883648,37141.87114029391,36268.760624318806,11.978306838616062,11.998139665577156,12.021371527163819,0.2607490766956747,0.25134338165556497,0.24233209523100324,0.7395136870739893,0.6882802443723397,0.6180065517852207,0.6666666666666666,0.7444444444444445,0.6493150684931507,0.004400424310073703,0.9758584506021181,0.006009990567774774,0.8395689402748242,false,false,false,false,false,false,false,false,true,true,true
2019-04-05,false,,false,raw_t0_present,full,170222,357,1346,562,530,0,0,173017,12.061150914310256,12.044864621126615,5.8805329864007,7.205635176410364,6.333279628139691,6.274762021241939,0.0,0.0,5,2,true,1.0,0.9838455180704786,0.0020633810550408343,0.0077795823531791675,0.003248235722501257,0.0030632827988001177,0.0,0.0,2795,0.016154481929521375,5,161174.2857142857,166070.07142857142,169934.03333333333,36414.040152640235,36838.26610064863,35988.9658123185,11.964865949077861,11.99344062784101,12.017442557632421,0.2524000436982616,0.24935730592624944,0.24063756847746778,0.3814776092016082,0.27153921244750245,0.18163563135374314,0.3333333333333333,0.4,0.4054794520547945,-0.10998343541416311,0.9762835233170972,0.006111453191426641,1.2373480605217761,false,false,false,false,false,false,false,false,true,true,true
2019-04-06,false,,false,raw_t0_present,full,118190,418,700,1075,371,0,0,120754,11.701518978525032,11.680057238923196,6.037870919922137,6.55250788703459,6.98100574072173,5.918893854273146,0.0,0.0,5,2,true,1.0,0.9787667489275718,0.003461583053149378,0.005796909419149676,0.008902396607979859,0.0030723619921493284,0.0,0.0,2564,0.021233251072428242,5,161795.57142857142,165986.7857142857,167433.33333333334,35549.73629464849,36946.91873522706,36730.27467468983,11.970105894675326,11.992754228236615,12.001335642666238,0.2454173878299076,0.250205979029241,0.24518308253942275,-1.0944086664977661,-1.1639819753369975,-1.2228276969027774,0.23333333333333334,0.2111111111111111,0.23835616438356164,-0.3596319357852238,0.9763473823851253,0.006127574785150377,0.3948326421587821,false,false,false,false,false,false,false,false,true,true,true
2019-04-07,false,,false,raw_t0_present,full,101621,636,832,1579,521,0,0,105189,11.56352351773332,11.529015326119175,6.456769655572163,6.725033642166843,7.365180126021013,6.257667587882639,0.0,0.0,5,2,true,1.0,0.9660801034328684,0.006046259589881071,0.007909572293680897,0.015011075302550646,0.004952989381018928,0.0,0.0,3568,0.03391989656713154,5,162004.57142857142,165878.57142857142,164717.9,35153.53358178541,37135.64592081366,38240.64987846815,11.972106721955825,11.991732815464132,11.982219541354773,0.24144183722813614,0.2520525180373008,0.25634282505667894,-1.6922634822250762,-1.6988891881153247,-1.6333440326596917,0.06666666666666667,0.07777777777777778,0.09315068493150686,-0.13799546079171243,0.9757765845842179,0.006262909437538803,-1.548239080902308,false,false,false,false,false,false,false,false,true,true,true
2019-04-08,false,,false,raw_t0_present,full,168070,936,1837,1403,656,0,0,172902,12.060486022590837,12.032141788154739,6.842683282238422,7.516433302915632,7.247080584585756,6.48768401848461,0.0,0.0,5,2,true,1.0,0.9720535332153474,0.005413471214907867,0.010624515621565973,0.00811442319926895,0.003794056748909787,0.0,0.0,4832,0.02794646678465258,5,162962.85714285713,165177.7857142857,166458.6,35377.488126531214,36885.25422312276,37345.036889100484,11.977759428509504,11.987790576521851,11.994205266578133,0.24323162588841166,0.2503909724359875,0.25108872800404813,0.34011446405939605,0.29032774369519376,0.26397344293223424,0.36666666666666664,0.3888888888888889,0.40273972602739727,0.4969625048575175,0.9757206222929878,0.006289250488711017,-0.5830725114578849,false,false,false,false,false,false,false,false,true,true,true
2019-04-09,false,,false,raw_t0_present,full,185251,951,1838,1298,699,0,0,190037,12.15497933114529,12.129472339321378,6.858565034791365,7.516977224604321,7.1693500166706,6.551080335043404,0.0,0.0,5,2,true,1.0,0.9748154306792888,0.005004288638528287,0.009671800754589895,0.006830248846277304,0.0036782310813157438,0.0,0.0,4786,0.02518456932071123,5,163902.14285714287,164429.92857142858,169263.7,36092.51664555305,36213.87623648466,35765.28023015309,11.982789577063356,11.983959855519219,12.013700948333055,0.2469929158973277,0.24714196820513326,0.2394612513346488,0.697144504960262,0.6919888065475035,0.5899843169816126,0.5666666666666667,0.6333333333333333,0.6082191780821918,0.09449330855445304,0.9762899110309923,0.005300498238079201,-0.27817768924262926,false,false,false,false,false,false,false,false,true,true,true
2019-04-10,false,,false,raw_t0_present,full,189069,906,1676,1078,697,0,0,193426,12.172655459289235,12.149872595841975,6.810142450115136,7.424761761823209,6.983789965258135,6.548219102762372,0.0,0.0,5,2,true,1.0,0.9774745897655951,0.004683961825194131,0.008664812383030202,0.0055731907809705005,0.0036034452452100543,0.0,0.0,4357,0.022525410234404887,5,164065.2857142857,163826.35714285713,169915.0,36244.44914610735,35607.09364418436,36029.307474658024,11.983635510474054,11.980905682609114,12.01725057388316,0.24773693162323762,0.24430961687001293,0.2410497818664374,0.7629865582683723,0.7848638098521639,0.6447003776679724,0.7333333333333333,0.7555555555555555,0.663013698630137,0.017676128143945036,0.9766229096623965,0.005035416043148047,0.1691379810328697,false,false,false,false,false,false,false,false,true,true,true
2019-04-11,false,,false,raw_t0_present,full,200843,925,1484,672,609,0,0,204533,12.228489499814174,12.210283766301638,6.8308742346461795,7.3031700512368,6.511745329644728,6.413458957167357,0.0,0.0,5,2,true,1.0,0.9819589014975578,0.004522497592075607,0.007255552893665081,0.003285533385810603,0.0029775146308908588,0.0,0.0,3690,0.01804109850244215,5,165694.0,164653.35714285713,170226.73333333334,37982.78911121018,36459.90892348459,36294.93113363631,11.99182910334402,11.985067970980042,12.018810632690482,0.2557893796229254,0.2482476597000189,0.24229891862014066,0.9252158819847354,0.9805592090103927,0.8653726905501057,0.9666666666666667,0.9444444444444444,0.8876712328767123,0.0558340405249389,0.9770197584597001,0.004968511896366557,0.9940890030815187,false,false,false,false,false,false,false,false,true,true,true
2019-04-12,false,,false,raw_t0_present,full,186047,407,1111,582,317,0,0,188464,12.146667592237634,12.133759983918548,6.0112671744041615,7.013915474810528,6.368187186350492,5.762051382780177,0.0,0.0,5,2,true,1.0,0.9871752695474998,0.00215956363018932,0.005895025044570846,0.003088122930639273,0.0016820188471007725,0.0,0.0,2417,0.012824730452500212,5,167900.7142857143,164537.5,169969.7,38916.39129259155,36375.35506937461,36131.77134834335,12.00404577161936,11.984455860348612,12.017473969282667,0.26162758380576573,0.24780596515014078,0.24144953835499122,0.5451329655062571,0.6545917157028104,0.5350750464679691,0.5333333333333333,0.5777777777777777,0.5863013698630137,-0.08182190757653984,0.9775609603633542,0.005163771623402532,1.861877303127231,false,false,false,false,false,false,false,false,true,true,true
2019-04-13,false,,false,raw_t0_present,full,112738,344,740,1398,343,0,0,115563,11.657579768034426,11.632830691629934,5.84354441703136,6.608000625296087,7.243512974665482,5.840641657373398,0.0,0.0,5,2,true,1.0,0.9755544594723224,0.002976731306733124,0.006403433624949162,0.012097297577944498,0.0029680780180507604,0.0,0.0,2825,0.024445540527677542,5,167159.14285714287,164477.35714285713,167052.63333333333,39998.931733354126,36461.65255043703,36891.49603016498,11.997768741549274,11.983937318112298,11.998682109143944,0.27047315917447634,0.24853274979034629,0.24691257494469687,-1.2577550192157891,-1.3131370024802642,-1.3814701061131385,0.16666666666666666,0.16666666666666666,0.19726027397260273,-0.4890878242032084,0.9774688305028498,0.0051744376519373475,-0.3699669721231697,false,false,false,false,false,false,false,false,true,true,true
2019-04-14,false,,false,raw_t0_present,full,97650,587,689,1721,567,0,0,101214,11.525002246195678,11.489155176907792,6.376726947898627,6.536691597591305,7.451241684987676,6.342121418721152,0.0,0.0,5,2,true,1.0,0.9647874799928864,0.005799592941687909,0.0068073586657972215,0.017003576580314976,0.005601991819313533,0.0,0.0,3564,0.03521252000711364,5,166591.2857142857,164297.92857142858,163920.46666666667,41040.00744685721,36788.325515376135,38380.04644903241,11.992265702758184,11.982186212357002,11.976792934393954,0.280969049206886,0.25189267403650306,0.25894480804545406,-1.663042452118795,-1.814995088325082,-1.744737388667668,0.03333333333333333,0.022222222222222223,0.049315068493150684,-0.13257752183874771,0.9769332974037513,0.005623921568796259,-2.1596704830050895,false,false,false,false,false,false,false,false,true,true,true
2019-04-15,false,,false,raw_t0_present,full,159247,856,1361,1521,686,0,0,163671,12.005619704135663,11.978218014485845,6.75343791859778,7.216709486709457,7.3277805384216315,6.532334292222349,0.0,0.0,5,2,true,1.0,0.9729701657593587,0.005230004093577971,0.00831546211607432,0.009293032974687025,0.004191335056301972,0.0,0.0,4424,0.027029834240641287,5,165272.57142857142,164117.7142857143,165298.8,40951.64459398891,36784.50227270378,37568.495385692884,11.984427657264586,11.981093542887042,11.986499851497635,0.2795102598856112,0.25174487753453406,0.25418433412825314,0.07581849367443501,0.09742466853275664,0.07522042105230753,0.3333333333333333,0.32222222222222224,0.3452054794520548,0.4806174579399851,0.9769397513639191,0.0056190958564373405,-0.7064456108206035,false,false,false,false,false,false,false,false,true,true,true
2019-04-16,false,,false,raw_t0_present,full,175594,821,1859,1240,674,0,0,180188,12.101761579007919,12.075935485973666,6.71174039505618,7.528331766707247,7.123672785204607,6.51471269087253,0.0,0.0,5,2,true,1.0,0.9745044065087575,0.004556352254312163,0.010317002242102693,0.006881701334162098,0.003740537660665527,0.0,0.0,4594,0.02549559349124248,5,163865.57142857142,163883.85714285713,167647.26666666666,40119.73478168046,36662.265175847715,36150.616882162874,11.976825121244959,11.979807349154157,12.00303111588667,0.27478194328672817,0.25102684697452093,0.24451591924171115,0.454674918841344,0.4858214622204921,0.4037792853219164,0.43333333333333335,0.45555555555555555,0.5041095890410959,0.09614187487225578,0.9771384945501186,0.005413515917348374,-0.4865762069563349,false,false,false,false,false,false,false,false,true,true,true
2019-04-17,false,,false,raw_t0_present,full,188493,746,1740,1075,819,0,0,192873,12.169792404946902,12.146821455124883,6.616065185132817,7.462214939768189,6.98100574072173,6.709304340258298,0.0,0.0,5,2,true,1.0,0.9772907560933879,0.0038678301265599644,0.009021480456051391,0.005573615798997267,0.004246317525003499,0.0,0.0,4380,0.022709243906612123,5,163786.57142857142,163925.92857142858,167956.7,40052.31371118337,36697.68327515698,36331.064097052506,11.97641611348177,11.98002581197791,12.004675338172923,0.2744437946125164,0.2512033073449817,0.24549670561394218,0.7046116372868159,0.7554303125013484,0.6725836355361726,0.7333333333333333,0.7,0.6575342465753424,0.06803082593898324,0.9772239766771744,0.005394325661753856,0.012379567048934418,false,false,false,false,false,false,false,false,true,true,true
2019-04-18,false,,false,raw_t0_present,full,183759,520,1391,512,680,0,0,186862,12.138131007018455,12.121385837362979,6.255750041753367,7.238496840894365,6.240275845170769,6.523562306149512,0.0,0.0,5,2,true,1.0,0.9833941625370595,0.002782802281897871,0.007443996104076805,0.0027399899390994423,0.003639049137866447,0.0,0.0,3103,0.016605837462940566,5,161262.14285714287,163478.07142857142,167304.03333333333,37533.810950610794,36350.452489965995,35787.66555622716,11.963507757368095,11.977668430356058,12.00135371759939,0.2624756222012172,0.2494204511847092,0.2428943401638986,0.6652932115596284,0.6433416983259552,0.5631143538658473,0.5666666666666667,0.5444444444444444,0.5589041095890411,-0.031661397928447244,0.9774288538666475,0.005510726577302571,1.0824904097005565,false,false,false,false,false,false,false,false,true,true,true
2019-04-19,false,,false,raw_t0_present,full,149194,295,1152,375,548,0,0,151564,11.928769854823262,11.913009454125913,5.69035945432406,7.050122520269059,5.929589143389895,6.3080984415095305,0.0,0.0,5,2,true,1.0,0.984363041355467,0.0019463724895093823,0.007600749518355282,0.0024742023171729433,0.0036156343194953945,0.0,0.0,2370,0.015636958644533003,5,155990.7142857143,161945.7142857143,165585.8,35619.09369853143,36369.57776965327,35242.50626474641,11.932379509166044,11.968212640392702,11.991595618426231,0.24974558234677358,0.24851981458964487,0.23960268271743404,-0.01445332609635384,-0.1587108280865561,-0.26220809754897656,0.3,0.28888888888888886,0.32602739726027397,-0.2093611521951928,0.9775471736840134,0.005622867761636161,1.2121692987263648,false,false,false,false,false,false,false,false,true,true,true
2019-04-20,false,,false,raw_t0_present,full,100726,298,656,970,436,0,0,103086,11.543328570881274,11.520169165906102,5.700443573390687,6.48768401848461,6.878326468291325,6.07993319509559,0.0,0.0,5,2,true,1.0,0.9771064936072794,0.002890790213996081,0.006363618726112178,0.009409619152940264,0.004229478299672119,0.0,0.0,2360,0.02289350639272064,5,154208.2857142857,160683.7142857143,162669.63333333333,38198.142113259404,38170.78227857325,36693.43506394508,11.916057909572734,11.956913325561004,11.971113725625653,0.27331852845219506,0.26465082906068643,0.25090271509514966,-1.3637177867238983,-1.5627563161152702,-1.7049841592274142,0.06666666666666667,0.03333333333333333,0.06575342465753424,-0.3854412839419883,0.9773735134022344,0.005550481466328836,-0.04810750140773575,false,false,false,false,false,false,false,false,true,true,true
2019-04-21,false,,false,raw_t0_present,full,93615,645,723,1090,787,0,0,96860,11.481032240083154,11.446956588028018,6.470799503782602,6.584791392385716,6.994849985833071,6.669498089857879,0.0,0.0,5,2,true,1.0,0.9664980384059467,0.006659095601899649,0.0074643815816642575,0.011253355358249019,0.008125129052240347,0.0,0.0,3245,0.033501961594053276,5,153586.2857142857,160088.7857142857,159738.9,39226.504078723294,39154.4870091609,38340.62951235215,11.90977648012809,11.951021091443137,11.949583552207882,0.2840964374809346,0.2748065061771632,0.26441903665976124,-1.5091503569935036,-1.7102537268786073,-1.7720029467002092,0.03333333333333333,0.011111111111111112,0.0273972602739726,-0.06229633079811947,0.9768215910527862,0.005784275811315438,-1.784761478116954,false,false,false,false,false,false,false,false,true,true,true
2019-04-22,false,,false,raw_t0_present,full,142744,741,1844,1107,1031,0,0,147467,11.901366482072598,11.86881510063512,6.60934924316738,7.520234556474628,7.010311867307229,6.939253946041508,0.0,0.0,5,2,true,1.0,0.9679724955413753,0.005024853017963341,0.012504492530532254,0.0075067642252164895,0.006991394684912557,0.0,0.0,4723,0.032027504458624644,5,151271.42857142858,158272.0,160590.46666666667,39009.71243103928,39104.279873966974,37750.85640931583,11.894883162690508,11.939655409977547,11.95592481584408,0.2809498303034438,0.27321680781625796,0.2607590472855056,0.02307643103071998,-0.14014118754618787,-0.2092289197227571,0.3333333333333333,0.3,0.3178082191780822,0.420334241989444,0.9764479052086272,0.005985091317648451,-1.4160869429444074,false,false,false,false,false,false,false,false,true,true,true
2019-04-23,false,,false,raw_t0_present,full,173795,916,1823,1092,849,0,0,178475,12.092209417380598,12.065637476588856,6.821107472256465,7.508787170634276,6.996681488176539,6.745236349484363,0.0,0.0,5,2,true,1.0,0.9737778400336181,0.005132371480599524,0.010214315730494467,0.006118503992155764,0.004756968763132092,0.0,0.0,4680,0.026222159966381848,5,151026.7142857143,157446.14285714287,162982.83333333334,38802.90578343451,38499.22934464881,36470.6260283848,11.893518568172322,11.93517184470864,11.973071019871833,0.2797983737473076,0.26990645303873606,0.2517974080172029,0.71012152982604,0.581822223603602,0.4731518026612307,0.5,0.4444444444444444,0.4767123287671233,0.1908429353079999,0.9766103454304708,0.0058376155905260005,-0.48521615596778667,false,false,false,false,false,false,false,false,true,true,true
2019-04-24,false,,false,raw_t0_present,full,190373,772,1590,1069,989,0,0,194793,12.179697868894861,12.156745837393123,6.650279048587422,7.372118028337787,6.975413927455952,6.897704943128636,0.0,0.0,5,2,true,1.0,0.9773092462254804,0.003963181428490757,0.008162510973186921,0.0054878768744256725,0.005077184498416268,0.0,0.0,4420,0.02269075377451962,5,151301.0,157543.7857142857,163385.5,39153.208663743855,38599.105930615246,36761.50222883566,11.894933634450599,11.935674873966184,11.975205036575568,0.2814486697125306,0.2703892323850861,0.2533144134167302,1.0117803531816945,0.9024878423455187,0.8072688385989288,0.9,0.7666666666666667,0.7232876712328767,0.08748845151426288,0.9767207379231772,0.005817780932801606,0.10115683438425371,false,false,false,false,false,false,false,false,true,true,true
2019-04-25,false,,false,raw_t0_present,full,190592,834,1526,491,804,0,0,194247,12.176890972166593,12.157895543399801,6.727431724850855,7.3310603052186325,6.198478716492308,6.690842277418564,0.0,0.0,5,2,true,1.0,0.9811837505855946,0.004293502602356793,0.007855977183688809,0.002527709565656098,0.004139060062703671,0.0,0.0,3655,0.01881624941440537,5,152356.0,156809.07142857142,163176.83333333334,40352.25213045735,37723.860161124074,36560.74468426233,11.900470772328905,11.9319892648485,11.974147754808381,0.28735010036960074,0.2664133586659768,0.2523710761302834,0.9619631226233968,0.9192546069926806,0.8033536190714171,0.9,0.7444444444444445,0.7041095890410959,-0.002806896728268171,0.9768215174934111,0.005869535431043158,0.7431990390776562,false,false,false,false,false,false,false,false,true,true,true
2019-04-26,false,,false,raw_t0_present,full,174046,427,1421,480,582,0,0,176956,12.083662044188678,12.067080656664722,6.059123195581797,7.259819610363186,6.175867270105761,6.368187186350492,0.0,0.0,5,2,true,1.0,0.9835552340694862,0.0024130292276046024,0.008030244806618594,0.0027125387101878434,0.00328895318610276,0.0,0.0,2910,0.0164447659305138,5,155983.42857142858,155987.07142857142,162346.16666666666,41396.96160693094,37101.28525964542,35928.80566753371,11.922598227952538,11.927488868559292,11.96975602694698,0.2957339218124591,0.2630184707745333,0.24915367506392738,0.5446240838691467,0.59377265470934,0.45717173231529545,0.5,0.4111111111111111,0.4438356164383562,-0.09322892797791482,0.9770076377575022,0.0059944598144457345,1.092274619341892,false,false,false,false,false,false,false,false,true,true,true
2019-04-27,false,,false,raw_t0_present,full,107441,365,811,714,422,0,0,109753,11.60599677674251,11.584706446064814,5.902633333401366,6.699500340161678,6.5722825426940075,6.0473721790462776,0.0,0.0,5,2,true,1.0,0.9789345165963573,0.003325649412772316,0.007389319654132461,0.0065055169334779,0.0038449974032600475,0.0,0.0,2312,0.021065483403642726,5,156935.85714285713,155572.07142857142,159572.76666666666,40031.26968770193,37617.14261725381,36687.81687256292,11.931550828789858,11.923804369181296,11.950948670751025,0.2830139212608163,0.2674149027328018,0.2547326905656933,-1.150311089281464,-1.1884438346217985,-1.35417206657877,0.2,0.14444444444444443,0.15342465753424658,-0.47766526744616833,0.9768964390582977,0.005923993673200279,0.344037764131947,false,false,false,false,false,false,false,false,true,true,true
2019-04-28,false,,false,raw_t0_present,full,98167,670,941,812,764,0,0,101354,11.526384484654384,11.494435575656384,6.508769136971682,6.848005274576363,6.70073110954781,6.639875833826536,0.0,0.0,5,2,true,1.0,0.9685557550762673,0.006610493912425755,0.009284290703869606,0.008011523965507035,0.007537936341930264,0.0,0.0,3187,0.03144424492373266,5,157577.85714285713,155582.07142857142,156615.03333333333,38928.06271585479,37601.59610250666,37705.66731799614,11.93802972087146,11.923903100499775,11.929986915536915,0.27125640180345073,0.2672565444972651,0.26307942154676933,-1.5175503084176039,-1.4874046081571575,-1.5341467170239302,0.1,0.03333333333333333,0.0547945205479452,-0.07961229208812526,0.9763075633668435,0.005842515204719248,-1.3267930024922718,false,false,false,false,false,false,false,false,true,true,true
